round_epochs,val_loss,val_mean_absolute_error,val_mean_squared_error,loss,mean_absolute_error,mean_squared_error,first_neuron,activation,optimizer,losses,hidden_layers,batch_size,epochs,dropout,kernel_initializer,lr,last_activation
50,18.056692395891464,4.041524001530239,18.056692395891464,19.73338366820749,4.1776223393668115,19.73338366820749,4,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,1,40,50,0.2,normal,0.1,linear
50,18.24075017656599,4.064290830067226,18.24075017656599,19.93565866588491,4.201725858502684,19.93565866588491,2,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,0,20,50,0.2,uniform,0.001,linear
500,18.142934254237584,4.052233713013785,18.142934254237584,19.78504553938334,4.184199442905662,19.78504553938334,16,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,1,20,500,0.1,uniform,0.001,linear
50,16.99548704283578,3.9079734001840865,16.99548704283578,18.537698154955837,4.032468795776367,18.537698154955837,4,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,0,10,50,0.2,normal,0.1,linear
500,14.605231319155012,3.5878917830330983,14.605231319155012,15.57433750777118,3.6514319846060426,15.57433750777118,16,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,1,10,500,0.001,normal,0.01,linear
20,18.12232439858573,4.049736142158508,18.12232439858573,19.81018864792005,4.185986746728948,19.81018864792005,4,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,20,20,0.2,normal,0.01,linear
100,18.191133771623885,4.058012553623745,18.191133771623885,19.84057924388784,4.190576144024334,19.84057924388784,4,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,1,20,100,0.001,normal,0.01,linear
20,17.985337325504847,4.032748213836125,17.985337325504847,19.672574009515543,4.170227023352564,19.672574009515543,4,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,1,10,20,0.001,uniform,0.001,linear
20,18.191100801740372,4.057726740837097,18.191100801740372,19.84016123071181,4.190290640940709,19.84016123071181,16,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,1,10,20,0.2,normal,0.01,linear
50,18.241205760410853,4.064345325742449,18.241205760410853,19.936294251838618,4.201782981906317,19.936294251838618,2,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,1,20,50,0.1,uniform,0.001,linear
300,18.239959716796875,4.0642876625061035,18.239959716796875,19.914473491432393,4.199286262545965,19.914473491432393,8,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,40,300,0.1,normal,0.001,linear
100,15.586870738438197,3.7231714384896413,15.586870738438197,16.81173876534521,3.8122015969943157,16.81173876534521,16,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,2,40,100,0.2,normal,0.1,linear
100,18.220561981201172,4.061799934932163,18.220561981201172,19.899796612494814,4.197450903664648,19.899796612494814,4,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,1,40,100,0.1,uniform,0.01,linear
500,7.879816634314401,2.417029619216919,7.879816634314401,4.447668134638693,1.6562895880336255,4.447668134638693,4,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,0,10,500,0.1,uniform,0.1,linear
100,17.9936888558524,4.033783503941128,17.9936888558524,19.679643985444464,4.171095793226124,19.679643985444464,2,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,2,40,100,0.001,uniform,0.1,linear
20,17.989010129656112,4.03320666721889,17.989010129656112,19.670118973318456,4.170106482716788,19.670118973318456,4,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,0,40,20,0.001,normal,0.1,linear
500,17.065272092819214,3.9138202241488864,17.065272092819214,17.80019872378459,3.9464128017425537,17.80019872378459,4,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,2,10,500,0.1,uniform,0.01,linear
50,18.231883457728795,4.062775322369167,18.231883457728795,19.8774412121393,4.195370169867457,19.8774412121393,8,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,0,20,50,0.2,normal,0.01,linear
300,17.219471522739955,3.936546836580549,17.219471522739955,18.78462440355689,4.063133910693954,18.78462440355689,4,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,10,300,0.001,uniform,0.01,linear
500,15.520963532584053,3.714231320789882,15.520963532584053,16.69201422159651,3.801689918062328,16.69201422159651,4,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,1,40,500,0.1,normal,0.1,linear
300,10.06948825291225,2.8077264513288225,10.06948825291225,4.331651775710351,1.4597327292492959,4.331651775710351,16,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,2,10,300,0.001,uniform,0.1,linear
300,12.227478776659284,3.230144364493234,12.227478776659284,11.748963474172406,3.097017522406789,11.748963474172406,8,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,1,20,300,0.1,uniform,0.1,linear
20,18.400866644723074,4.08397786957877,18.400866644723074,20.0756617014387,4.218293514926876,20.0756617014387,16,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,0,40,20,0.2,uniform,0.01,linear
300,18.21914836338588,4.06164859022413,18.21914836338588,19.901318406636737,4.197548786095814,19.901318406636737,8,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,1,20,300,0.001,uniform,0.001,linear
300,17.586178370884486,3.9828586918967113,17.586178370884486,19.21497073215721,4.115430363511617,19.21497073215721,8,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,40,300,0.001,uniform,0.01,linear
100,18.211226872035436,4.0599088328225275,18.211226872035436,19.786930404933152,4.184432358868354,19.786930404933152,16,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,2,40,100,0.1,normal,0.01,linear
20,18.249738693237305,4.0653096948351175,18.249738693237305,19.938734240236535,4.202070430316756,19.938734240236535,8,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,40,20,0.001,uniform,0.01,linear
20,18.28422008241926,4.069636685507638,18.28422008241926,19.980263009535527,4.206983823691849,19.980263009535527,2,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,1,10,20,0.2,uniform,0.01,linear
20,18.236250196184432,4.063701340130398,18.236250196184432,19.927474722398067,4.200688252406838,19.927474722398067,4,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,2,20,20,0.001,normal,0.01,linear
50,18.224987302507675,4.062390395573208,18.224987302507675,19.922140745990045,4.2000467291975445,19.922140745990045,4,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,1,40,50,0.2,normal,0.001,linear
100,17.958118438720703,4.029350825718471,17.958118438720703,19.642621875864215,4.166615827948646,19.642621875864215,16,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,20,100,0.001,uniform,0.001,linear
300,17.728907448904856,4.000737258366176,17.728907448904856,19.35672353221252,4.133013387696933,19.35672353221252,2,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,2,40,300,0.1,normal,0.001,linear
50,18.562405722481863,4.103638546807425,18.562405722481863,20.242536409766274,4.238374245905243,20.242536409766274,2,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,0,40,50,0.2,uniform,0.001,linear
100,19.68713160923549,4.2385174206324985,19.68713160923549,21.341705474178347,4.3673852228485375,21.341705474178347,16,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,1,40,100,0.1,normal,0.01,linear
20,18.033739498683385,4.038477897644043,18.033739498683385,19.605992106209815,4.163475599964108,19.605992106209815,8,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,1,20,20,0.1,uniform,0.1,linear
100,17.85054315839495,4.01597397668021,17.85054315839495,19.494780194442885,4.1496756604287475,19.494780194442885,16,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,1,40,100,0.2,uniform,0.001,linear
20,17.986717087881907,4.03295602117266,17.986717087881907,19.625538539042516,4.164778639784957,19.625538539042516,2,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,2,10,20,0.2,uniform,0.1,linear
20,18.425515174865723,4.087005198001862,18.425515174865723,20.100724380628197,4.221220522855235,20.100724380628197,16,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,10,20,0.1,uniform,0.001,linear
100,18.289072581699916,4.070388453347342,18.289072581699916,19.94968220195939,4.203748002516485,19.94968220195939,16,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,2,40,100,0.001,normal,0.01,linear
50,17.936779703412736,4.026732121195112,17.936779703412736,19.61319520832163,4.1627407749142264,19.61319520832163,2,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,2,10,50,0.2,normal,0.01,linear
500,13.894200699669975,3.4868893367903575,13.894200699669975,14.648548573519276,3.5246336396816558,14.648548573519276,16,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,1,10,500,0.1,uniform,0.01,linear
50,17.168781518936157,3.9276841453143527,17.168781518936157,18.267575390570986,4.00089203994886,18.267575390570986,8,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,1,10,50,0.001,uniform,0.1,linear
300,16.72325815473284,3.872713361467634,16.72325815473284,17.986464829571478,3.965383050716029,17.986464829571478,2,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,40,300,0.2,normal,0.1,linear
20,17.70625945499965,3.9969179204532077,17.70625945499965,19.07771405920518,4.0991997718811035,19.07771405920518,8,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,1,10,20,0.1,normal,0.1,linear
50,18.224687576293945,4.06228358404977,18.224687576293945,19.908055111370256,4.198451459935281,19.908055111370256,8,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,0,40,50,0.001,uniform,0.01,linear
20,18.515529087611608,4.097958564758301,18.515529087611608,20.189258018426134,4.231919634658678,20.189258018426134,16,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,1,20,20,0.2,uniform,0.001,linear
20,18.192981788090297,4.058134862354824,18.192981788090297,19.876104321100016,4.19453898151364,19.876104321100016,8,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,10,20,0.1,normal,0.001,linear
20,17.299948113305227,3.94691892181124,17.299948113305227,18.901509698513333,4.077204978571529,18.901509698513333,8,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,2,10,20,0.2,normal,0.001,linear
20,18.88704572405134,4.143203326633999,18.88704572405134,20.60206590500553,4.280444862568273,20.60206590500553,8,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,1,40,20,0.001,normal,0.01,linear
20,18.23212242126465,4.0632344995226175,18.23212242126465,19.925057841613228,4.200369455118095,19.925057841613228,4,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,1,40,20,0.2,uniform,0.01,linear
500,18.216477121625626,4.061295390129089,18.216477121625626,19.909916514843967,4.1986296324603325,19.909916514843967,2,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,0,20,500,0.001,uniform,0.001,linear
50,18.702341147831508,4.120599550860269,18.702341147831508,20.38211218234712,4.254665292469801,20.38211218234712,2,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,2,10,50,0.2,normal,0.001,linear
50,18.039005824497767,4.038589239120483,18.039005824497767,19.540497754527404,4.155461155207811,19.540497754527404,8,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,2,40,50,0.1,normal,0.1,linear
300,12.438907895769391,3.264986651284354,12.438907895769391,11.976047996926097,3.14619939306141,11.976047996926097,16,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,2,40,300,0.2,normal,0.1,linear
50,17.59669085911342,3.98421801839556,17.59669085911342,19.228092970046323,4.11718067658686,19.228092970046323,4,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,2,40,50,0.1,uniform,0.1,linear
300,17.14475120816912,3.922498549733843,17.14475120816912,17.7148989702748,3.929815007522043,17.7148989702748,16,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,2,10,300,0.2,normal,0.01,linear
500,6.329674942152841,2.1411267135824477,6.329674942152841,1.808454091042544,0.9211549516272756,1.808454091042544,8,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,2,10,500,0.001,normal,0.1,linear
20,18.15203312465123,4.053339719772339,18.15203312465123,19.839377951833,4.1902167733791655,19.839377951833,2,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,1,20,20,0.1,normal,0.1,linear
100,17.973962102617538,4.031359263828823,17.973962102617538,19.5914062061141,4.160920531348845,19.5914062061141,16,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,2,10,100,0.2,uniform,0.001,linear
20,17.50660753250122,3.9728786519595554,17.50660753250122,19.139968374134163,4.106605820951208,19.139968374134163,8,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,10,20,0.1,uniform,0.1,linear
20,18.249911035810197,4.065381186349051,18.249911035810197,19.94430392611343,4.202670255593494,19.94430392611343,8,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,1,20,20,0.2,uniform,0.001,linear
300,17.85153157370431,4.0149809803281515,17.85153157370431,19.15869704389994,4.110737252024423,19.15869704389994,16,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,2,20,300,0.2,uniform,0.01,linear
100,17.39494596208845,3.9589042322976247,17.39494596208845,19.03150457196531,4.092578246530178,19.03150457196531,8,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,2,40,100,0.1,normal,0.001,linear
50,18.231863294328964,4.0631963184901645,18.231863294328964,19.92707701488934,4.200652242761798,19.92707701488934,2,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,40,50,0.001,normal,0.01,linear
100,18.1131728717259,4.048457205295563,18.1131728717259,19.763164165800653,4.181230787682322,19.763164165800653,4,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,2,10,100,0.2,normal,0.01,linear
500,15.590263639177595,3.7120730536324635,15.590263639177595,15.203706294034435,3.6024133589415426,15.203706294034435,2,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,1,40,500,0.1,uniform,0.1,linear
500,17.018907274518693,3.9065724355833873,17.018907274518693,17.673317090599937,3.9310122970986154,17.673317090599937,8,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,2,10,500,0.1,uniform,0.01,linear
20,18.24613666534424,4.064959406852722,18.24613666534424,19.943112921925774,4.202548934295114,19.943112921925774,2,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,20,20,0.001,uniform,0.001,linear
500,17.768532071794784,4.004581315176828,17.768532071794784,19.151217671622216,4.1097973026005565,19.151217671622216,8,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,0,20,500,0.2,uniform,0.01,linear
100,18.221049036298478,4.061821596963065,18.221049036298478,19.890534595050642,4.195873262607946,19.890534595050642,2,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,2,20,100,0.2,normal,0.01,linear
100,18.558232034955704,4.103170718465533,18.558232034955704,20.264927712161985,4.240663465145415,20.264927712161985,4,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,20,100,0.001,uniform,0.001,linear
300,10.288017971175057,2.838043604578291,10.288017971175057,3.6781812283845072,1.3680811302851787,3.6781812283845072,8,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,0,10,300,0.001,normal,0.1,linear
20,18.1510135105678,4.053465741021292,18.1510135105678,19.699169142056355,4.174427741396744,19.699169142056355,16,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,0,40,20,0.1,normal,0.1,linear
300,14.743327208927699,3.6075790524482727,14.743327208927699,15.8975613180515,3.6937474930180914,15.8975613180515,16,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,10,300,0.001,normal,0.01,linear
100,18.413657869611466,4.085511207580566,18.413657869611466,20.111042934181416,4.222534664964254,20.111042934181416,2,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,1,20,100,0.001,uniform,0.01,linear
20,18.02411678859166,4.037524461746216,18.02411678859166,19.68707037394026,4.172697826824357,19.68707037394026,16,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,2,40,20,0.2,uniform,0.01,linear
100,14.28247605051313,3.4906502195766995,14.28247605051313,12.57391475576215,3.211299425732773,12.57391475576215,8,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,1,10,100,0.1,normal,0.1,linear
20,17.90346554347447,4.0225894791739325,17.90346554347447,19.568464414208336,4.157923649897618,19.568464414208336,2,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,1,20,20,0.2,normal,0.01,linear
500,18.224381038120814,4.062299489974976,18.224381038120814,19.909153389719734,4.198597929119009,19.909153389719734,4,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,2,20,500,0.1,normal,0.001,linear
50,18.19114215033395,4.058195003441402,18.19114215033395,19.880885639021884,4.195175181447932,19.880885639021884,2,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,10,50,0.1,uniform,0.01,linear
300,17.95568690981184,4.029054522514343,17.95568690981184,19.637457012075238,4.166037762059575,19.637457012075238,2,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,2,10,300,0.1,uniform,0.01,linear
100,18.143278121948242,4.052268607275827,18.143278121948242,19.817816287015393,4.1875673184352635,19.817816287015393,2,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,0,40,100,0.2,uniform,0.001,linear
50,18.235936846051896,4.063498394829886,18.235936846051896,19.933029816213963,4.201273926591451,19.933029816213963,4,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,1,40,50,0.001,normal,0.001,linear
20,18.231355939592635,4.063232421875,18.231355939592635,19.92812413240956,4.200677542559869,19.92812413240956,2,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,20,20,0.001,normal,0.001,linear
100,18.14907796042306,4.052898628371103,18.14907796042306,19.748475555825024,4.180224258287818,19.748475555825024,16,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,1,20,100,0.2,uniform,0.01,linear
20,18.16296420778547,4.054721134049552,18.16296420778547,19.858052751659294,4.192510092152959,19.858052751659294,2,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,0,10,20,0.001,normal,0.1,linear
20,18.32621887751988,4.074817044394357,18.32621887751988,20.007385675886034,4.2105642799782546,20.007385675886034,4,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,1,20,20,0.1,uniform,0.01,linear
20,18.245954377310618,4.0649255854742865,18.245954377310618,19.942790563127637,4.202529160322341,19.942790563127637,2,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,1,20,20,0.2,normal,0.001,linear
20,18.23512009211949,4.063649211611066,18.23512009211949,19.929747167941745,4.2008951406563275,19.929747167941745,4,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,20,20,0.1,uniform,0.001,linear
100,15.596499579293388,3.7233855383736745,15.596499579293388,16.511693194904158,3.778271704648448,16.511693194904158,4,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,10,100,0.2,uniform,0.1,linear
50,17.85296998705183,4.0161588702883035,17.85296998705183,19.37609417670596,4.135766134852856,19.37609417670596,2,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,1,20,50,0.2,normal,0.1,linear
50,18.19774191720145,4.0587190219334195,18.19774191720145,19.871174280622363,4.194487976816903,19.871174280622363,16,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,0,40,50,0.1,normal,0.001,linear
20,18.223865849631174,4.062208907944815,18.223865849631174,19.9125753757173,4.198919176000409,19.9125753757173,4,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,10,20,0.001,uniform,0.01,linear
300,18.176169531685964,4.056418793542044,18.176169531685964,19.81556298247481,4.187599017556789,19.81556298247481,8,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,1,40,300,0.1,normal,0.01,linear
300,18.25980131966727,4.066769395555768,18.25980131966727,19.948054187065733,4.203144714895603,19.948054187065733,4,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,1,40,300,0.2,normal,0.001,linear
500,17.217482566833496,3.936290451458522,17.217482566833496,18.80444666769652,4.065524166664191,18.80444666769652,8,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,2,20,500,0.001,uniform,0.01,linear
300,18.21730967930385,4.061532139778137,18.21730967930385,19.874554254312432,4.194625922008953,19.874554254312432,16,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,2,20,300,0.2,uniform,0.001,linear
100,18.200416564941406,4.059277738843646,18.200416564941406,19.879272680366988,4.1950077651876265,19.879272680366988,4,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,0,40,100,0.001,normal,0.01,linear
500,9.77127036026546,2.7891383852277483,9.77127036026546,3.421265152703344,1.3458194184092294,3.421265152703344,8,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x7fbcdab636a8>,2,10,500,0.1,uniform,0.1,linear
500,16.28903375353132,3.804645912987845,16.28903375353132,16.156866185433042,3.732760317557681,16.156866185433042,16,<function relu at 0x7fbcdab15a60>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,2,10,500,0.1,normal,0.01,linear
100,18.203122888292587,4.059621615069253,18.203122888292587,19.89413912950364,4.196739462624609,19.89413912950364,8,<function sigmoid at 0x7fbcdab15b70>,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x7fbcdab636a8>,0,10,100,0.001,uniform,0.001,linear
